Alberta - CARA,,ab_cara,🌲
Missouri - CBCBOR,,mo_cbcbor,🐸
Missouri - CBOR,Columbia Board of REALTORS®,mo_cbor,🐸
Missouri - CBR,MO_CBR,mo_cbr,🐸
Missouri - GSBOR,Greater Springfield Board of REALTORS®,mo_gsbor,🐸
Missouri - JCBOR,Jefferson City Board of REALTORS®,mo_jcbor,🐸
Missouri - LOBR,Lake of the Ozarks Board of REALTORS®,mo_lobr,🐸
Missouri - MABOR,,mo_mabor,🐸
Missouri - MARIS,Mid America Regional Information Systems,mo_maris,🐸
Missouri - NECAR,,mo_necar,🐸
Missouri - OGMLS,Ozark Gateway Association of REALTORS®,mo_ogmls,🐸
Missouri - OTBR,,mo_otbr,🐸
Missouri - RCBR,,mo_rcbr,🐸
Missouri - SJRAR,St. Joseph Regional Association of Realtors,mo_sjrar,🐸
Missouri - SMRMLS,Southern Missouri Regional MLS LLC,mo_smrmls,🐸
Missouri - TLBOR,Tri-Lakes Board of REALTORS® Inc.,mo_tlbor,🐸
Missouri - TRBR,,mo_trbr,🐸
Missouri - WCAR,WEST CENTRAL ASSOCIATION OF REALTORS®,mo_wcar,🐸
Mississippi - FCBR,Four County Board of REALTORS®,ms_fcbr,🦞
Mississippi - GTAR,,ms_gtar,🦞
Mississippi - HAAR,Hattiesburg Area Association of REALTORS®,ms_haar,🦞
Mississippi - MBOR,,ms_mbor,🦞
Mississippi - MGCMLS,Mississippi Gulf Coast MLS Inc.,ms_mgcmls,🦞
Mississippi - MLSoJ,Central Mississippi MLS Inc.,ms_mlsoj,🦞
Mississippi - NBR,,ms_nbr,🦞
Mississippi - NCMR,North Central Mississippi REALTORS®,ms_ncmr,🦞
Mississippi - NEMBOR,,ms_nembor,🦞
Mississippi - NWMAR,Northwest Mississippi Association of REALTORS®,ms_nwmar,🦞
Mississippi - PRBR,Pearl River Board of REALTORS®,ms_prbr,🦞
Mississippi - SWMBR,Southwest Mississippi Board of REALTORS®,ms_swmbr,🦞
Mississippi - VBWC,Vicksburg - Warren County Board of REALTORS®,ms_vbwc,🦞
Montana - BAR,Billings Association of REALTORS®,mt_bar,🏞
Montana - BBORMLS,Rocky Mountain Association of REALTORS®,mt_bbormls,🏞
Montana - BVBR,,mt_bvbr,🏞
Montana - BZM,Big Sky Country MLS - Gallatin Association of REALTORS®,mt_bzm,🏞
Montana - GFAR,Great Falls Association of REALTORS®,mt_gfar,🏞
Montana - HMLS,Helena Multiple Listing Service,mt_hmls,🏞
Montana - LBAR,Lewistown Association of REALTORS,mt_lbar,🏞
Montana - LCMLS,,mt_lcmls,🏞
Montana - MOR,Missoula Organization of REALTORS® / Montana Regional MLS,mt_mor,🏞
Montana - NMAR,Montana Regional MLS,mt_nmar,🏞
North Carolina - AAAR,Albemarle Area Association of REALTORS®,nc_aaar,🛫
North Carolina - BAAR,Burlington Alamance County Association of REALTORS® INC,nc_baar,🛫
North Carolina - BCAR,Brunswick County Association of REALTORS®,nc_bcar,🛫
North Carolina - BCBR,,nc_bcbr,🛫
North Carolina - CCAR,North Carolina Regional MLS,nc_ccar,🛫
North Carolina - CCBOR,,nc_ccbor,🛫
North Carolina - CVAR,MLS of Catawba Valley Inc.,nc_cvar,🛫
North Carolina - FBOR,Carolina Smokies Association of REALTORS®,nc_fbor,🛫
North Carolina - FRAR,Longleaf Pine REALTORS® Inc.,nc_frar,🛫
North Carolina - GPAR,Greenville-Pitt Association of REALTORS®,nc_gpar,🛫
North Carolina - GWCAR,Multiple Listing Service of Goldsboro,nc_gwcar,🛫
North Carolina - HCAR,High Country Association of REALTORS® Inc.,nc_hcar,🛫
North Carolina - HCMLS,Highlands Cashiers Board of REALTORS®,nc_hcmls,🛫
North Carolina - JBOR,Jacksonville Board of REALTORS®,nc_jbor,🛫
North Carolina - LBOR,,nc_lbor,🛫
North Carolina - MDBR,McDowell County Board of REALTORS®,nc_mdbr,🛫
North Carolina - MLBR,Mountain Lakes Board of REALTORS®,nc_mlbr,🛫
North Carolina - NBBR,New Bern/Neuse River Association of REALTORS®,nc_nbbr,🛫
North Carolina - OBAR,The Outer Banks Association of REALTORS®,nc_obar,🛫
North Carolina - PRAR,Piedmont Regional Multiple Listing Services Inc.,nc_prar,🛫
North Carolina - PSPAAR,Mid Carolina Regional Association of REALTORS®,nc_pspaar,🛫
North Carolina - RCBR,Rutherford County Board of REALTORS®,nc_rcbr,🛫
North Carolina - RMAAR,Rocky Mount Area Association of REALTORS® Inc.,nc_rmaar,🛫
North Carolina - RVLGBR,Roanoke Valley Lake Gaston Board of REALTORS®,nc_rvlgbr,🛫
North Carolina - SRAR,Salisbury/Rowan Association of REALTORS® Inc.,nc_srar,🛫
North Carolina - TIAR,,nc_tiar,🛫
North Carolina - Triangle MLS,Triangle MLS Inc.,nc_tmls,🛫
North Carolina - TRIAD,Triad MLS Inc.,nc_triad,🛫
North Carolina - TRMLS,Washington-Beaufort Board of REALTORS®,nc_trmls,🛫
North Carolina - WBOR,Wilson Board of REALTORS®,nc_wbor,🛫
North Carolina - WNCRMLS,North Carolina Mountains MLS,nc_wncrmls,🛫
North Carolina - WRAR,Wilmington Regional Association of REALTORS®,nc_wrar,🛫
North Dakota - BBOR,Badlands Board of REALTORS®,nd_bbor,🛢
North Dakota - BMBOR,Bismarck-Mandan Board of REALTORS®,nd_bmbor,🛢
North Dakota - FMAAR,Fargo Moorhead Area Association of REALTORS®,nd_fmaar,🛢
North Dakota - GFBOR,Grand Forks Board of REALTORS®,nd_gfbor,🛢
North Dakota - JBOR,Jamestown Board of REALTORS®,nd_jbor,🛢
North Dakota - MBR,Minot Multiple Listing Service,nd_mbr,🛢
North Dakota - WBOR,Williston Board of REALTORS®,nd_wbor,🛢
Nebraska - BCBR,,ne_bcbr,☘
Nebraska - CBOR,Columbus Board of REALTORS®,ne_cbor,☘
Nebraska - GIBR,NULL,ne_gibr,☘
Nebraska - LCBR,Lincoln County Board of REALTORS®,ne_lcbr,☘
Nebraska - MMLS,Midlands Multiple Listing Service,ne_mmls,☘
Nebraska - NBOR,,ne_nbor,☘
Nebraska - OABR,Great Plains REALTORS® MLS,ne_oabr,☘
Nebraska - SBCBR,,ne_sbcbr,☘
New Hampshire - NNEREN,The New England Real Estate Network,nh_nneren,🎿
New Jersey - CMCAR,Cape May County Association of REALTORS® Inc.,nj_cmcar,🏫
New Jersey Garden State - GSMLS,Garden State Multiple Listing Service LLC,nj_gsmls,🏫
New Jersey - HCMLS,Hudson County Multiple Listing Service,nj_hcmls,🏫
New Jersey - MCMLS,Central Jersey Multiple Listing System,nj_mcmls,🏫
New Jersey - MLS,New Jersey Multiple Listing Service Inc.,nj_mls,🏫
New Jersey - MOMLS,Monmouth Ocean Regional REALTORS,nj_momls,🏫
New Jersey - OCBR,Ocean County Board of REALTORS® / Jersey Shore MLS,nj_ocbr,🏫
New Jersey - SJSRMLS,South Jersey Shore Regional MLS,nj_sjsrmls,🏫
Pennsylvania - TREND,TReND Inc.,nj_trend,🏫
New Mexico - GAAR,,nm_gaar,🌵
New Mexico - LCAR,Las Cruces Association of REALTORS® Inc.,nm_lcar,🌵
New Mexico - OCAR,,nm_ocar,🌵
New Mexico - RANM,REALTOR® Association of New Mexico,nm_ranm,🌵
New Mexico - RAR,,nm_rar,🌵
New Mexico - RLCAR,,nm_rlcar,🌵
New Mexico - SCRAR,Silver City Regional Association of Realtors,nm_scrar,🌵
New Mexico - SFAR,Santa Fe Association of REALTORS®,nm_sfar,🌵
New Mexico - SJCBR,San Juan County Board of REALTORS®,nm_sjcbr,🌵
New Mexico - SWMLS,Southwest Multiple Listing Service,nm_swmls,🌵
New Mexico - TCAR,Taos County Association of REALTORS® Inc.,nm_tcar,🌵
Nova Scotia - MLS,Nova Scotia Association of REALTORS®,ns_mls,⚓
Nevada - ECAR,Elko County Association of REALTORS®,nv_ecar,🐍
Nevada - GLVAR,Greater Las Vegas Association of REALTORS®,nv_glvar,🐍
Nevada - IVBOR,Incline Village Board of REALTORS®,nv_ivbor,🐍
Nevada - MREA,Mesquite Real Estate Association,nv_mrea,🐍
Nevada - NNRMLS,Northern Nevada Regional MLS,nv_nnrmls,🐍
New York - ACVMLS,Adirondack-Champlain Valley Multiple Listing Service Inc.,ny_acvmls,🏢
New York - BBOR,Brooklyn Board of REALTORS®,ny_bbor,🏢
New York - BMNAR,,ny_bmnar,🏢
New York - CCBR,,ny_ccbr,🏢
New York - CCND,Columbia Greene Northern Dutchess MLS,ny_ccnd,🏢
New York - CGND,Columbia Greene Northern Dutchess Multiple Listing Service,ny_cgnd,🏢
New York - CNYIS,Central New York Information Service Inc.,ny_cnyis,🏢
New York - ECAR,The Elmira-Corning Regional Association of REALTORS®,ny_ecar,🏢
New York - GBAR,Greater Binghamton Association of REALTORS®,ny_gbar,🏢
New York - GCAR,Global MLS,ny_gcar,🏢
New York - GCMLS,Greene County Multiple Listing Service,ny_gcmls,🏢
New York - GENRIS,Greater Rochester Association of REALTORS®,ny_genris,🏢
New York - GHVMLS,OneKey™ MLS,ny_ghvmls,🏢
New York - GURBR,Mohawk Valley Association of REALTORS®,ny_gurbr,🏢
New York - IBR,Ithaca Board of REALTORS®,ny_ibr,🏢
New York - MHMLS,Mid Hudson Multiple Listing Service Inc,ny_mhmls,🏢
New York - MLSLI,Multiple Listing Service of Long Island,ny_mlsli,🏢
New York - MLSUC,Multiple Listing Service of Ulster County Inc.,ny_mlsuc,🏢
Northwest Wyoming Board of REALTORS®,ny_nwbr,ny_nwbr,🏢
New York - NYSAM,New York State Alliance MLS,ny_nysam,🏢
New York - ODBR,Otsego-Delaware Board of REALTORS® Inc.,ny_odbr,🏢
New York - REBNY,Real Estate Board of New York,ny_rebny,🏢
New York - REBNY (IDX),Real Estate Board of New York,ny_rebny_idx,🏢
New York - REBNY (MAN),Real Estate Board of New York and Manhattan MLS Combination,ny_rebny_man,🏢
New York - REBNY (MyPlanit),NULL,ny_rebny_mp,🏢
New York - SAR,Southern Adirondack Multiple Listing Service,ny_sar,🏢
New York - SCMLS (RETS),,ny_scmls_rets,🏢
New York - SIBOR,Staten Island Board of REALTORS®,ny_sibor,🏢
New York - WCAR,Southern Adirondack REALTORS®,ny_wcar,🏢
New York - WNYREIS,NY State Alliance of MLSs - CNYIS Inc.,ny_wnyreis,🏢
New York - WPMLS,Hudson Gateway Multiple Listing Service Inc.,ny_wpmls,🏢
Ohio - ABR,Ashland Board of REALTORS®,oh_abr,🚗
OHIO - ACBR,NULL,oh_acbr,🚗
Ohio - CBR,Columbus and Central Ohio Regional MLS,oh_cbr,🚗
Ohio - Cincy,MLS of Greater Cincinnati,oh_cincy,🚗
Ohio - CRIS,Centralized Real Estate Information Services Inc.,oh_cris,🚗
Ohio - DABR,Dayton Area Board of REALTORS® Inc.,oh_dabr,🚗
Ohio - FMLS,Firelands Association of REALTORS®,oh_fmls,🚗
Ohio - GPAMLS,Greater Portsmouth Area Multiple Listing Service,oh_gpamls,🚗
Ohio - hbor,Heartland Board of REALTORS®,oh_hbor,🚗
Ohio - KCBR,Knox County Board of REALTORS®,oh_kcbr,🚗
Ohio - LMLS,Lancaster Multiple Listing Service,oh_lmls,🚗
Ohio - MBOR,Mansfield Board of REALTORS®,oh_mbor,🚗
Ohio - MBR,Marion Board of Realtors,oh_mbr,🚗
Ohio - NEOHREX,Yes MLS,oh_neohrex,🚗
Ohio - NORMLS,Northern Ohio Regional Multiple Listing Service Inc.,oh_normls,🚗
Ohio - SVAOR,Scioto Valley Association of REALTORS®,oh_svaor,🚗
Ohio - TBR,Toledo Board of REALTORS®,oh_tbr,🚗
Ohio - WCAR,West Central Association of Realtors,oh_wcar,🚗
Ohio - WRIST,Western Regional Information Systems and Technology Inc.,oh_wrist,🚗
Oklahoma - LBR,Lawton Board of REALTORS®,ok_lbr,🐄
Oklahoma - MAOR,,ok_maor,🐄
Oklahoma - NCBR,North Central Board of REALTORS®,ok_ncbr,🐄
Oklahoma - NOBOR,Northeast Oklahoma Board of REALTORS®,ok_nobor,🐄
Oklahoma - NORES,Greater Tulsa Association of REALTORS®,ok_nores,🐄
Oklahoma - NWOAR,Northwest Oklahoma Association of REALTORS®,ok_nwoar,🐄
Oklahoma - OKCMAR,Oklahoma City Metropolitan Association Of REALTORS®,ok_okc,🐄
Oklahoma - SBR,Stillwater Board of REALTORS®,ok_sbr,🐄
Oklahoma - SOBR,Southern Oklahoma Board of REALTORS®,ok_sobr,🐄
Ontario - CAR,,on_car,🏒
Ontario - KWAR,Ontario Regional Technology Information System (ORTIS),on_kwar,🏒
Ontario - LSAR,London and St Thomas Association of REALTORS®,on_lsar,🏒
Ontario - OREB,Ottawa Real Estate Board,on_oreb,🏒
Ontario - RSLREB,Rideau-St. Lawrence Real Estate Board,on_rslreb,🏒
Ontario - SREB,Sudbury Real Estate Board,on_sreb,🏒
Ontario - TREB,Toronto Real Estate Board,on_treb,🏒
Ontario - TREB(VOW),,on_treb_vow,🏒
Oregon - GPMLS,Grants Pass Multiple Listing Service,or_gpmls,🦫
Oregon - LCBR,Lincoln County Board of REALTORS® Multiple Listing Service,or_lcbr,🦫
Oregon - MLCOBO,Oregon Datashare (KCAR | MLSCO | SOMLS),or_mlcobo,🦫
Oregon - RMLS,Portland Regional Multiple Listing Service,or_rmls,🦫
Oregon - SOMLS,Southern Oregon Multiple Listing Service,or_somls,🦫
Oregon - TCBR,Tillamook County Board of REALTORS®,or_tcbr,🦫
Oregon - WVMLS,Willamette Valley Multiple Listing Service,or_wvmls,🦫
Pennsylvania - AHAR,,pa_ahar,🌩
Pennsylvania - AVBR,Allegheny Valley Board of REALTORS®,pa_avbr,🌩
Pennsylvania - BSAR,Bradford Sullivan Association of REALTORS®,pa_bsar,🌩
Pennsylvania - CCAR,Centre County Association of REALTORS®,pa_ccar,🌩
Pennsylvania - CJAR,,pa_cjar,🌩
Pennsylvania - CSAR,Cambria Somerset Association of REALTORS®,pa_csar,🌩
Pennsylvania - CSVBR,,pa_csvbr,🌩
Pennsylvania - FBOR,Fayette Board of REALTORS®,pa_fbor,🌩
Pennsylvania - GEBR,Greater Erie Board of REALTORS®,pa_gebr,🌩
Pennsylvania - GHAR,,pa_ghar,🌩
Pennsylvania - GSBR,Greater Scranton Board of REALTORS®,pa_gsbr,🌩
Pennsylvania - GWBAR,Luzerne County Association of Realtors,pa_gwbar,🌩
Pennsylvania - LCAR,Keystone Multi-List Inc.,pa_krmls,🌩
Pennsylvania - LVAR,Greater Lehigh Valley REALTORS®,pa_lvar,🌩
Pennsylvania - MCAR,McKean County Association of REALTORS,pa_mcar,🌩
Pennsylvania - MJHMLS,,pa_mjhmls,🌩
Pennsylvania - NCPBR,,pa_ncpbr,🌩
Pennsylvania - PMAR,Pocono Mountains Association of REALTORS®,pa_pmar,🌩
Pennsylvania - PWAR,Pike Wayne Association of REALTORS®,pa_pwar,🌩
Pennsylvania - RAYAC,Realtor Associations of York and Adams Counties MLS,pa_rayac,🌩
Pennsylvania - WBVAR,,pa_wbvar,🌩
Pennsylvania - WCBR,,pa_wcbr,🌩
Pennsylvania - West Penn Multi-List,West Penn Multi-List Inc.,pa_wpn,🌩
Rhode Island - STATEWIDE,State-Wide MLS Inc.,ri_statewide,🔎
South Carolina - AAR,Western Upstate Association of REALTORS®,sc_aar,🌴
South Carolina - ABOR,Aiken Board of REALTORS®,sc_abor,🌴
South Carolina - BCAR,Beaufort-Jasper County REALTORS®,sc_bcar,🌴
South Carolina - CCAR,The Coastal Carolinas Association of REALTORS® MLS,sc_ccar,🌴
South Carolina - CML,Consolidated Multiple Listing Service Inc.,sc_cml,🌴
South Carolina - CTAR,Charleston Trident Multiple Listing Service Inc.,sc_ctar,🌴
South Carolina - GAR,Greenwood Association of REALTORS®,sc_gar,🌴
South Carolina - GGAR,Greater Greenville Association of REALTORS®,sc_ggar,🌴
South Carolina - GGAR,Greater Greenville Association of REALTORS,sc_ggar_vow,🌴
South Carolina - HHMLS,Multiple Listing Service of Hilton Head Island,sc_hhmls,🌴
South Carolina - PSMLS,,sc_psmls,🌴
South Carolina - RAGPD,Pee Dee REALTOR® Association,sc_ragpd,🌴
South Carolina - SBR,Sumter Board of REALTORS® Inc.,sc_sbr,🌴
South Carolina - SMAR,,sc_smar,🌴
South Carolina - SMLS,Spartanburg Board of REALTORS®,sc_smls,🌴
South Dakota - AAAR,NULL,sd_aaar,🌱
South Dakota - BHMLS,Black Hills Association of REALTORS® Multiple Listing Service,sd_bhmls,🌱
South Dakota - ECBR,,sd_ecbr,🌱
South Dakota - HBOR,,sd_hbor,🌱
South Dakota - LCAR,Lewis & Clark MLS/Meridian Association of Realtors,sd_lcar,🌱
South Dakota - LCBR,,sd_lcbr,🌱
South Dakota - NBHMLS,Mount Rushmore Area Association of REALTORS®,sd_nbhmls,🌱
South Dakota - RASE,REALTORS® Association of the Sioux Empire Inc.,sd_rase,🌱
Saskatchewan - ARR,,sk_arr,🌨
Saskatchewan - SRAR,Saskatoon Region Association of REALTORS®,sk_srar,🌨
Tennessee - CAR,Greater Chattanooga Association of REALTORS®,tn_car,🏎
Tennessee - CWTAR,Central West Tennessee Association of REALTORS®,tn_cwtar,🏎
Tennessee - GSMAR,Great Smoky Mountains Association of REALTORS®,tn_gsmar,🏎
Tennessee - KAAR,Knoxville Area Association of REALTORS®,tn_kaar,🏎
Tennessee - LAMLS,Lakeway Area Association of REALTORS®,tn_lamls,🏎
Tennessee - MAAR,Memphis Area Association of REALTORS®,tn_maar,🏎
Tennessee - MTRMLS,RealTracs Inc.,tn_mtrmls,🏎
Tennessee - RCAR,River Counties Multiple Listing Service Inc.,tn_rcar,🏎
Tennessee - RRAR,,tn_rrar,🏎
Texas - AAOR,Amarillo Association of REALTORS®,tx_aaor,🤠
Texas - ACTRIS,Austin/Central Texas Realty Information Service,tx_actris,🤠
Texas - BBOR,Beaumont Board of REALTORS®,tx_bbor,🤠
Texas - BCBR,Brazoria County Board of REALTORS®,tx_bcbr,🤠
Texas - BCSR,Bryan-College Station Regional Multiple Listing Service Inc.,tx_bcsr,🤠
Texas - BSPI,,tx_bspi,🤠
Texas - Coastal Bend Association of REALTORS®,Coastal Bend Association of REALTORS®,tx_cbar,🤠
Texas - CCAR,Corpus Christi Association of REALTORS®,tx_ccar,🤠
Texas - CTXMLS,Central Texas MLS,tx_ctxmls,🤠
Texas - DRBOR,,tx_drbor,🤠
Texas - EPBOR,,tx_epbor,🤠
Texas - FHAAR,Fort Hood Area Association of Realtors,tx_fhaar,🤠
Texas - FRAR,,tx_frar,🤠
Texas - GAR,Galveston Association of REALTORS®,tx_gar,🤠
Texas - GCBOR,Central Hill Country Board of REALTORS®,tx_gcbor,🤠
Texas - GEPAR,Greater El Paso Association of REALTORS®,tx_gepar,🤠
Texas - GMAR,Greater McAllen Association of REALTORS®,tx_gmar,🤠
Texas - GTAR,Greater Tyler Association of REALTORS®,tx_gtar,🤠
Texas - HAR,Houston REALTORS® Information Service Inc.,tx_har,🤠
Texas - HCBR,Henderson County Board of REALTORS,tx_hcbr,🤠
Texas - HLAR,Highland Lakes Association of REALTORS®,tx_hlar,🤠
Texas - JMLS,Jasper Area Board of REALTORS®,tx_jmls,🤠
Texas - KAAR,,tx_kaar,🤠
Texas - KBOR,Kerrville Board of REALTORS®,tx_kbor,🤠
Texas - LAAR,Longview Area Association of REALTORS®,tx_laar,🤠
Texas - LAOR,Lufkin Association of REALTORS®,tx_laor,🤠
Texas - LAR,Lubbock Association of REALTORS®,tx_lar,🤠
Texas - LBR,Laredo Association of REALTORS®,tx_lbr,🤠
Texas - NBAR,New Braunfels/Canyon Lake Association of REALTORS®,tx_nbar,🤠
Texas - NMLS,Nacogdoches County Board of REALTORS®,tx_nmls,🤠
Texas - NTREIS,North Texas Real Estate Information Systems Inc.,tx_ntreis,🤠
Texas - OBOR,Odessa Board of REALTORS®,tx_obor,🤠
Texas - OCBR,,tx_ocbr,🤠
Texas - PAR,,tx_par,🤠
Texas - PBBOR,Permian Basin Board of REALTORS®,tx_pbbor,🤠
Texas - PMLS,Paris Texas Board of REALTORS®,tx_pmls,🤠
Texas - PNPANBR,"Port Neches, Port Arthur",tx_pnpanbr,🤠
Texas - RAAR,Rockport Area Association of REALTORS®,tx_raar,🤠
Texas - RGVMLS,Rio Grande Valley Multiple Listing Service,tx_rgvmls,🤠
Texas - SAAR,San Angelo Association of REALTORS®,tx_saar,🤠
Texas - SABOR,San Antonio Board of REALTORS®,tx_sabor,🤠
Texas - SMABOR,San Marcos Area Board of Realtors,tx_smabor,🤠
Texas - SPCAR,San Patricio County Board of Realtors,tx_spcar,🤠
Texas - SPIBR,South Padre Island Board of REALTORS®,tx_spibr,🤠
Texas - TBBOR,Temple-Belton Board of REALTORS,tx_tbbor,🤠
Texas - WAR,Waco Association of REALTORS®,tx_war,🤠
Texas - WFAR,Wichita Falls Association of REALTORS®,tx_wfar,🤠
Utah - CUBR,,ut_cubr,🧂
Utah - ICBOR,Iron County Board of REALTORS®,ut_icbor,🧂
Utah - KLS,Kanab Listing Service,ut_kls,🧂
Utah - PCBR,Park City Board of REALTORS®,ut_pcbr,🧂
Utah - WCMLS,Washington County Board of REALTORS®,ut_wcmls,🧂
Utah - WFRMLS,Wasatch Front Regional MLS Inc.,ut_wfrmls,🧂
Virginia - CAAR,Charlottesville Area Association of REALTORS®,va_caar,🗃
Virginia - CVRMLS,Central Virginia Regional Multiple Listing Service LLC,va_cvrmls,🗃
Virginia - ESAR,Eastern Shore Association of REALTORS®,va_esar,🗃
Virginia - GAAR,Greater Augusta Association of REALTORS®,va_gaar,🗃
Virginia - LAR,Lynchburg Association of REALTORS®,va_lar,🗃
Virginia - MTCBR,,va_mtcbr,🗃
Virginia - NNAR,Northern Neck Association of REALTORS®,va_nnar,🗃
Virginia - REIN,Real Estate Information Network Inc.,va_rein,🗃
Virginia - RVAR,Roanoke Valley Association of REALTORS®,va_rvar,🗃
Virginia - SCAR,South Central Association of REALTORS®,va_scar,🗃
Virginia - SPLLAR,,va_spllar,🗃
Virginia - SWVAR,Southwest Virginia Association of REALTORS®,va_swvar,🗃
Virginia - WMLS,Williamsburg Area Association of REALTORS®,va_wmls,🗃
Washington - CBA,Commercial Brokers Association,wa_cba,🍎
Washington - NCWAR,North Central Washington Association of REALTORS®,wa_ncwar,🍎
Washington - NEWAR,Northeast Washington Association of REALTORS®,wa_newar,🍎
Washington - NWMLS,Northwest Multiple Listing Service,wa_nwmls,🍎
Washington - OLS,Olympic Listing Service,wa_ols,🍎
Washington - PRMLS,Pacific Regional MLS,wa_prmls,🍎
Washington - SAR,Spokane Association of REALTORS®,wa_sar,🍎
Washington - WWAR,Walla Walla Association of REALTORS®,wa_wwar,🍎
Washington - YAR,Yakima Association of REALTORS®,wa_yar,🍎
Wisconsin - CWMLS,Central Wisconsin Multiple Listing Service Corporation,wi_cwmls,🧀
Wisconsin - DCBR,Door County Board of REALTORS®,wi_dcbr,🧀
Wisconsin - GMAR,Greater Milwaukee Association of REALTORS®,wi_gmar,🧀
Wisconsin - GNMLS,Greater Northwoods Multiple Listing Service,wi_gnmls,🧀
Wisconsin - RANW,REALTOR® Association of Northeast Wisconsin,wi_ranw,🧀
Wisconsin - RANWW,REALTOR® Association of Northwestern Wisconsin,wi_ranww,🧀
Wisconsin - SAAR,,wi_saar,🧀
Wisconsin - SCWMLS,South Central Wisconsin Multiple Listing Service Corporation,wi_scwmls,🧀
Wisconsin - WIREX,Wisconsin Real Estate Exchange,wi_wirex,🧀
West Virginia - BBOR,,wv_bbor,🏡
West Virginia - FNBR,,wv_fnbr,🏡
West Virginia - GVBR,,wv_gvbr,🏡
West Virginia - HBR,Huntington Board of REALTORS®,wv_hbr,🏡
West Virginia - KVBOR,Kanawha Valley Board of REALTORS®,wv_kvbor,🏡
West Virginia - MOVMLS,,wv_movmls,🏡
West Virginia - NCWV,North Central West Virginia MLS,wv_ncwv,🏡
Wyoming - CBOR,Cheyenne Board of REALTORS®,wy_cbor,♨
Wyoming - CCBOR,,wy_ccbor,♨
Wyoming - LBR,Laramie Board of Realtors®,wy_lbr,♨
Wyoming - NWBR,Northwest Wyoming Board of REALTORS®,wy_nwbr,♨
Wyoming - SCBR,Sheridan County Board of Realtors ®,wy_scbr,♨
Wyoming - TBOR,Teton Board of REALTORS®,wy_tbor,♨
Wyoming - WYMLS,Wyoming Multiple Listing Service,wy_wymls,♨
